,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Month,Day,Year,total_outliers
35752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35754,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,13
35755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35756,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
35757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35761,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
35762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,17
35763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,17
35774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35798,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,17
35799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35811,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,17
35812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35820,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
35821,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
35822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35848,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
35849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
35874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36126,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,13
36127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36129,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36130,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15
36131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36133,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,13
36134,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,13
36135,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36149,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,17
36150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36159,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,17
36160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36169,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,17
36170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36172,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,15
36173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36182,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36184,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36190,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,17
36194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36197,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,17
36199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,17
36203,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,17
36204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,17
36208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36212,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,15
36213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36231,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,15
36232,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,17
36233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36235,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,17
36236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36247,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
36248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36258,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
36259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36277,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36279,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,17
36280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36288,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,15
36289,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36290,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,15
36291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36294,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36295,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36296,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36297,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36298,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36299,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
36300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
36323,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
